Date,Open,High,Low,Close
2/2/2017,271.85,275,268.7,273.3
2/3/2017,273,278.55,272,277.55
2/6/2017,280,282.5,276,277.05
2/7/2017,277.85,280,276.3,277.9
2/8/2017,278.1,279.25,272.6,277.2
2/9/2017,278.8,280.3,270.85,275.85
2/10/2017,278.75,282.8,275,276.35
2/13/2017,277.8,278.25,270.2,271.65
2/14/2017,272,273,268.1,270.2
2/15/2017,270.95,272.5,267.05,268.95
2/16/2017,277,277,269.65,270.5
2/17/2017,271.15,273.65,267.7,269.35
2/20/2017,269.9,271.55,268,269.65
2/21/2017,270,271.5,268.65,270.7
2/22/2017,271.9,274.7,269.5,272.3
2/23/2017,271.7,273,269.6,270.45
2/27/2017,270.8,271.45,267.6,268.25
2/28/2017,268.9,271.25,268,269.2
3/1/2017,270,273.3,269.8,271.75
3/2/2017,273,274.7,266.5,267.3
3/3/2017,266.25,268.9,264.25,265.05
3/6/2017,266.6,270.35,266.35,269.85
3/7/2017,270.8,270.9,266.4,267.8
3/8/2017,267.8,270.3,266,269.9
3/9/2017,269,273.9,268.4,273.25
3/10/2017,274.5,275.55,269.5,272.05
3/14/2017,278.4,278.4,273.8,274.65
3/15/2017,272.65,280.5,272.65,277.35
3/16/2017,278,280.2,276.05,279.3
3/17/2017,279.45,279.5,273.5,274.15
3/20/2017,274.75,274.75,271.8,273.9
3/21/2017,274.4,277.05,270.15,272.35
3/22/2017,270.3,271,266.8,267.5
3/23/2017,269,269.4,266.7,268.5
3/24/2017,269.5,278.95,268.65,276.5
3/27/2017,276,280.8,275.2,279.45
3/28/2017,280.65,282.9,278.5,282.1
3/29/2017,283.15,289.9,283.15,288.45
3/30/2017,289,293.75,288.85,291.05
3/31/2017,292,295,288.5,293.4
4/3/2017,294.8,295.7,292.2,293.15
4/5/2017,293.3,298.75,289.65,297.35
4/6/2017,295.45,297.55,291.45,292.85
4/7/2017,291.7,294.8,287.65,289.45
4/10/2017,289.8,290.35,286.55,289.35
4/11/2017,289.3,295.15,288.8,294.5
4/12/2017,294,295.45,289.1,290.15
4/13/2017,290.25,293.1,290,291.55
4/17/2017,291.1,292.75,288.5,289.9
4/18/2017,291.05,296.9,288.4,290.3
4/19/2017,291.55,291.75,282.9,284.05
4/20/2017,283.9,286.9,282.2,284.8
4/21/2017,287,287,279.25,282.2
4/24/2017,283.25,287.85,280.9,286.05
4/25/2017,287.5,288.8,285,286.05
4/26/2017,287.1,289.5,283.35,286.45
4/27/2017,286.45,287.95,281.05,282.05
4/28/2017,283,290.75,282.5,289.75
5/2/2017,290.25,292.5,287.1,288.3
5/3/2017,289.4,293.2,285.8,289.8
5/4/2017,294,300,293.1,299.05
5/5/2017,301,304.9,292.15,296
5/8/2017,296.1,300.75,293.9,299.4
5/9/2017,300.9,300.9,295.25,296.5
5/10/2017,297,298.15,293,294.45
5/11/2017,295.9,299.4,294.45,298.1
5/12/2017,300,302.6,296,297.9
5/15/2017,298.4,302,297.5,301.4
5/16/2017,302,308.4,299.35,307.5
5/17/2017,308,308.8,305.5,307.65
5/18/2017,304.85,307.9,302,302.95
5/19/2017,304.45,315.3,302,308
5/22/2017,308.95,309.4,293.2,294.3
5/23/2017,295,295.9,287.25,288.85
5/24/2017,290.05,290.45,281.65,283.15
5/25/2017,284.15,291.35,283.55,290.1
5/26/2017,290.5,291,285.3,288.45
5/29/2017,288.9,290.85,283.3,284
5/30/2017,283.4,289.75,281.05,288.85
5/31/2017,289,291.5,287.2,288.3
6/1/2017,287.95,291.4,284.6,287.45
6/2/2017,289.9,290.5,286.35,287.05
6/5/2017,288.05,289.75,286.75,287.25
6/6/2017,292,292.95,286.6,287.3
6/7/2017,288.2,291.5,287.2,290.55
6/8/2017,292,292,287.75,288.6
6/9/2017,288.3,289.4,285.8,288.55
6/12/2017,286.75,287,284.3,284.95
6/13/2017,285.4,287,283,283.85
6/14/2017,285.9,286.3,282.6,284.2
6/15/2017,283.85,285.8,281.35,284
6/16/2017,284.7,286.65,283.25,285.95
6/19/2017,286.6,289.85,285.3,288.85
6/20/2017,287.6,291,285.6,290.1
6/21/2017,288.25,292.45,288.25,290.9
6/22/2017,291.25,295.9,291.05,294.5
6/23/2017,294.75,295.55,287.8,288.95
6/27/2017,289.25,289.45,276.8,279.65
6/28/2017,277.6,278.45,273.75,276.4
6/29/2017,277.15,279.3,271.65,272.45
6/30/2017,272,274.75,269.7,273.65
7/3/2017,274.1,275.5,272.55,274.85
7/4/2017,275,276.45,272.05,273
7/5/2017,273.9,275.6,272.35,274.9
7/6/2017,275.05,282.7,274.6,281
7/7/2017,280.6,282.4,279.2,280.1
7/10/2017,284.1,287,283.2,285.55
7/11/2017,287.5,289.7,283,283.55
7/12/2017,284.7,288.4,283.2,287.65
7/13/2017,288.9,290,286.55,288.75
7/14/2017,288.8,293.6,287.25,291.6
7/17/2017,292.8,294.1,289.65,293
7/18/2017,291.85,296.4,290,291
7/19/2017,291.5,294,291.4,293.3
7/20/2017,293,294.25,290.05,290.95
7/21/2017,291.05,292.2,288.25,290.65
7/24/2017,290.8,296.3,290.7,294.55
7/25/2017,296,297.3,294.65,296.1
7/26/2017,296.25,299.65,295.25,295.8
7/27/2017,297,299.85,296.2,298.35
7/28/2017,297,300.75,295.6,299.1
7/31/2017,299.4,313.85,298,312.5
8/1/2017,314,314.8,307.95,309
8/2/2017,310,311.8,305.3,307.7
8/3/2017,307,307.4,299.1,300.55
8/4/2017,300.3,306.3,297.6,305.25
8/7/2017,305.8,311.8,305.15,311.2
8/8/2017,311,311.8,301.2,303.65
8/9/2017,302.75,307.45,300.1,302.3
8/10/2017,301.2,302.4,292,296.7
8/11/2017,294.5,303,277.45,280.15
8/14/2017,281.45,282.4,276.5,278.2
8/16/2017,279.05,283.9,274.2,283.1
8/17/2017,283.8,284.7,280,280.85
8/18/2017,278,279.65,276,278.7
8/21/2017,279,280.65,273.35,274.65
8/22/2017,276,277,271.2,273.9
8/23/2017,274.75,279.7,274.2,279
8/24/2017,279.7,281.45,277.5,280.3
8/28/2017,282.1,282.1,279,279.35
8/29/2017,278.45,280.85,276.05,277
8/30/2017,278,279.25,276,276.6
8/31/2017,276.85,279.5,274.2,277.75
9/1/2017,277.65,280.4,276.6,277.85
9/4/2017,278.95,279.6,276.4,277.75
9/5/2017,278.1,279.5,275.95,276.55
9/6/2017,275.95,276.65,273.65,274.25
9/7/2017,275.4,276.9,273.1,274.2
9/8/2017,274.9,275.4,271.1,271.8
9/11/2017,272.6,273.5,269.55,270.95
9/12/2017,272,275.65,270.5,273.45
9/13/2017,274.95,276.6,272.5,273.4
9/14/2017,273.4,275.6,272.3,274.2
9/15/2017,270.75,274.5,269.9,271.5
9/18/2017,273,274,269.45,270.4
9/19/2017,270.45,270.8,266.45,267.8
9/20/2017,268.15,272.05,267.45,270.05
9/21/2017,269.75,271.4,267.35,268.5
9/22/2017,267.25,267.4,261.1,261.85
9/25/2017,261.5,261.8,254.4,258.75
9/26/2017,258.5,259.65,256,258.25
9/27/2017,259.9,259.9,249.5,250.4
9/28/2017,250.25,253.55,249.5,252.55
9/29/2017,254.7,255.5,253.05,253.85
10/3/2017,256.4,256.4,250.6,251.3
10/4/2017,251.65,254.65,251.35,253.2
10/5/2017,253.7,254.1,249.2,251.6
10/6/2017,252.15,257.9,252.1,256.75
10/9/2017,256.8,258.6,254.25,256.85
10/10/2017,256.85,258.2,255.7,256.95
10/11/2017,257.15,258.45,250.45,251.75
10/12/2017,252,252.95,248.5,251.2
10/13/2017,251.1,255.35,250.2,252.1
10/16/2017,254.6,254.7,250.1,252.05
10/17/2017,252.05,254.7,250.65,251.15
10/18/2017,246,247.8,242.55,243.75
10/19/2017,243.8,245.25,241.15,242.75
10/23/2017,244,247,242.3,245.95
10/24/2017,246,255.3,245.95,254.45
10/25/2017,279.85,328.05,279.85,324.9
10/26/2017,330,351.3,317.5,320.5
10/27/2017,320.25,323.6,310.1,311.05
10/30/2017,312,322.35,310.6,312
10/31/2017,313,313.85,304.3,305.8
11/1/2017,309.4,321.45,309.4,319.85
11/2/2017,320,323.15,313.55,314.35
11/3/2017,315.45,327.5,312.6,325
11/6/2017,323.6,330,321.45,329
11/7/2017,328.95,331.7,315.5,317.2
11/8/2017,318,319.3,306.65,309.55
11/9/2017,313.15,318,308.2,313.7
11/10/2017,315,338.5,309.5,333.55
11/13/2017,336.75,344.8,329.75,331.05
11/14/2017,330.35,334.7,327.5,329.1
11/15/2017,328,331.15,322.25,324.95
11/16/2017,327.4,334.2,323.65,333.4
11/17/2017,345,346.7,336,337.5
11/20/2017,337.1,337.15,331.25,333
11/21/2017,335,335.4,330,330.65
11/22/2017,330.85,339.65,327,335.3
11/23/2017,335.5,336.65,331.65,334.95
11/24/2017,336,337,331.5,332.4
11/27/2017,329.9,337,328.05,335.65
11/28/2017,336,336.7,331.2,332
11/29/2017,332.35,334.85,327.2,328.9
11/30/2017,325.8,326.5,318.5,320.35
12/1/2017,321.5,322.3,311.25,312.75
12/4/2017,314.7,315.95,311.15,313.6
12/5/2017,312.5,320.7,308.8,319.1
12/6/2017,316.7,317.4,311.5,312.4
12/7/2017,312.5,317.75,312.45,316.4
12/8/2017,316.6,318.85,312.1,313.1
12/11/2017,315.95,319.3,315.1,318.4
12/12/2017,317.75,320.5,314.65,318.45
12/13/2017,316.15,318.95,311.15,313.3
12/14/2017,314.3,315.4,309.5,314
12/15/2017,318.4,319.35,311.5,312.25
12/18/2017,308,323.5,300.4,318.9
12/19/2017,319.45,322.25,318.4,319.8
12/20/2017,319,319,316.5,317.5
12/21/2017,316.6,318.2,315.4,316.75
12/22/2017,317.1,323.85,316.5,319.85
12/26/2017,318.6,319.95,316.3,317.15
12/27/2017,316.5,320.3,313.05,314.85
12/28/2017,315.3,316.5,307.65,308.4
12/29/2017,310,312,309.05,309.9
1/1/2018,310.6,312.75,306.3,307.1
1/2/2018,309,309,301.35,303.25
1/3/2018,305.3,306.45,302.15,302.85
1/4/2018,304.5,310.2,303.15,308.5
1/5/2018,311.4,311.4,305.6,306.35
1/8/2018,307.2,309.5,305,305.8
1/9/2018,307.5,309.5,303.3,304.3
1/10/2018,304.65,305.85,300,301.1
1/11/2018,300.9,303,300,302.2
1/12/2018,304.65,304.65,300.55,302.25
1/15/2018,303.95,305.25,301.55,302.6
1/16/2018,302.4,303.35,295.3,296.15
1/17/2018,296,308.4,292.6,307.1
1/18/2018,315,317.8,300.5,303.25
1/19/2018,303.95,310,302.5,309.25
1/22/2018,308.35,308.75,304.05,306.5
1/23/2018,306.4,320.55,306.35,318.1
1/24/2018,317.7,331.6,316.2,329.9
1/25/2018,332.75,332.75,311.85,313.15
1/29/2018,313.15,316.9,311,312.1
1/30/2018,312.05,318.85,311,313.55
1/31/2018,313,316.6,307.85,313.25
2/1/2018,316.9,317.4,305,306.05
2/2/2018,302.9,305.75,295.5,297.35
2/5/2018,292.65,300.4,290,298.05
2/6/2018,285,297.3,282.9,291.75
2/7/2018,296.6,297.9,290,292.8
2/8/2018,292.9,303.3,292.55,301.4
2/9/2018,297,300.6,295,296.4
2/12/2018,288.25,292.4,285.15,288.75
2/14/2018,288.7,288.7,275,276.2
2/15/2018,274.8,282.3,274.25,278.7
2/16/2018,280.5,281.2,270.05,271.65
2/19/2018,271.5,272,256.65,268.5
2/20/2018,269,274.2,264.8,269.65
2/21/2018,272.2,274.1,267.4,273.3
2/22/2018,270.4,273.6,269.45,272.6
2/23/2018,273.45,277.2,272.5,276.05
2/26/2018,280,280,273.85,274.45
2/27/2018,273,275.9,265.95,267.6
2/28/2018,264.25,269.7,260.8,268
3/1/2018,266.3,270,261.25,262.15
3/5/2018,260.45,265,258.75,263.5
3/6/2018,265.85,266,255,256.55
3/7/2018,255.05,255.35,246.05,246.65
3/8/2018,247,257.95,244.3,256.8
3/9/2018,257,257.4,251.65,253.25
3/12/2018,254.1,255.25,247.25,252.85
3/13/2018,251.3,262.4,249.6,254.7
3/14/2018,252.5,257.85,250,257.05
3/15/2018,257,258.8,252.55,253.7
3/16/2018,250.65,255.7,250.1,252.3
3/19/2018,252.9,253.6,246.1,247.95
3/20/2018,246.85,252.25,245.35,249.1
3/21/2018,251.75,254.3,247.1,248
3/22/2018,247,247.35,240.65,241.55
3/23/2018,237.8,239.65,232.35,234.8
3/26/2018,234.75,247.85,234.25,246.5
3/27/2018,250,255.5,248,254.35
3/28/2018,252,256.2,248.7,249.9
4/2/2018,251.8,252,244.9,246.15
4/3/2018,249.55,252.8,248.25,250.5
4/4/2018,251.7,253,245.5,247.3
4/5/2018,252.6,261.9,250,259.3
4/6/2018,259.65,261.45,254.85,259.7
4/9/2018,260.65,262.75,257.6,260.65
4/10/2018,261.1,265,258.5,263.3
4/11/2018,263,263,256.3,257.05
4/12/2018,257.5,257.5,252.25,253.8
4/13/2018,254,255.95,249.7,250.95
4/16/2018,249.35,251.3,247.1,249
4/17/2018,251.4,252.5,246.6,248.15
4/18/2018,249.5,249.9,245.3,246.45
4/19/2018,247.1,248.45,245.2,246.15
4/20/2018,245.85,245.85,239.5,241.2
4/23/2018,241.9,244.85,239.3,242.45
4/24/2018,242,243.4,239.6,240.6
4/25/2018,239.7,240.75,236.75,237.2
4/26/2018,238.4,238.8,232.5,233.2
4/27/2018,233.25,245.8,233.25,242.6
4/30/2018,244.8,249.7,244.5,246.4
5/2/2018,245.9,246.3,239.75,241
5/3/2018,240.95,243.4,238.75,241.9
5/4/2018,243.5,243.9,240.35,241.95
5/7/2018,242.45,248.2,242.05,246.5
5/8/2018,248,252.6,244.6,250.05
5/9/2018,249.8,249.8,246.3,248
5/10/2018,248.25,250.2,246.3,247.95
5/11/2018,247.6,251.6,246.05,250.35
5/14/2018,249.95,255.8,248.15,253.6
5/15/2018,253,257.45,245.9,248
5/16/2018,245.5,248.7,240.6,243.1
5/17/2018,244.2,246,241.15,242.7
5/18/2018,243,244,237.85,238.85
5/21/2018,243.55,245.75,240.3,244.45
5/22/2018,243.65,259.7,241,253.9
5/23/2018,254.65,269.75,254.3,263.2
5/24/2018,263.85,269.7,260.65,268.5
5/25/2018,267.8,268.4,262.55,266.95
5/28/2018,267.4,274.2,266.05,272.05
5/29/2018,270.5,270.95,262.8,264.3
5/30/2018,260.5,268,259.95,267.15
5/31/2018,266.85,274.8,263.15,269.55
6/1/2018,269.25,269.8,264.6,266.7
6/4/2018,268,268.35,261.3,263
6/5/2018,260.9,265.25,260.9,263.55
6/6/2018,263,271.4,262.2,270.15
6/7/2018,271.05,272.9,268.4,269.65
6/8/2018,268.95,273.9,267,273
6/11/2018,273.3,278.4,273.15,274
6/12/2018,274,284.4,274,282.85
6/13/2018,284,289.65,283.65,287.7
6/14/2018,286.55,286.55,281.3,282.6
6/15/2018,282.75,283.45,276.6,277.45
6/18/2018,278,279.75,275.45,276.85
6/19/2018,276,276.7,269.75,272.6
6/20/2018,273.2,274.75,271.1,273.3
6/21/2018,274.75,274.75,268.1,268.65
6/22/2018,269,273.7,265.75,273.05
6/25/2018,271.85,273.15,267.2,268.45
6/26/2018,267.25,271.2,265.4,267.4
6/27/2018,267.35,267.35,261,261.7
6/28/2018,260.4,262,255.7,257
6/29/2018,258.25,263.45,258.2,259.35
7/2/2018,258.95,261.75,254,258.85
7/3/2018,259.6,260.9,256.4,257.5
7/4/2018,255.75,258.35,254.5,257.45
7/5/2018,257.9,258.7,255.15,256.45
7/6/2018,256.1,260.8,255.55,257.2
7/9/2018,258.2,262.4,257.95,261.55
7/10/2018,263.85,265.75,262.4,263.75
7/11/2018,262.65,262.65,257.9,259.1
7/12/2018,261.4,264.5,261.15,262.75
7/13/2018,262.1,262.4,256.8,257.75
7/16/2018, NA , NA , NA , NA 
7/17/2018,250.7,259.85,250.45,259.05
7/18/2018,260.1,262.5,256.15,259.55
