,Open,High,Low,Close,Candlestick,Date
1404,189.9,190.5,185.63,186.12,Undefined,9/10/2012
1405,184.51,187.18,184.5,185.77,Doji,9/11/2012
1406,187,187.7,184.51,185.94,Doji,9/12/2012
1407,185.4,188.5,185.4,186.76,Doji,9/13/2012
1408,191.9,197.5,191.1,197.15,Undefined,9/14/2012
1409,200.6,208.88,200.6,207.96,Undefined,9/17/2012
1410,208,215.69,206.06,214.95,Undefined,9/18/2012
1411,210.9,215.99,210,212.34,Doji,9/20/2012
1412,213.59,224.25,213.51,221.32,Undefined,9/21/2012
1413,221.5,225.28,218.41,219.82,Spinning Top,9/24/2012
1414,221.32,224.5,217.2,219.65,Spinning Top,9/25/2012
1415,218.8,224,217.15,222.9,Undefined,9/26/2012
1416,224,226.49,223.02,224.73,Spinning Top,9/27/2012
1417,226.94,227.8,222.58,224.06,Undefined,9/28/2012
1418,224.24,227.87,224.02,227.01,Undefined,10/1/2012
1419,228.1,230.24,225.3,229.69,Spinning Top,10/3/2012
1420,231,234.9,230.43,234.57,Marubozu,10/4/2012
1421,235,236.26,201.03,233.95,Spinning Top,10/5/2012
1422,234.05,234.05,226.13,226.95,Marubozu,10/8/2012
1423,229.39,230.6,225.73,228.26,Spinning Top,10/9/2012
1424,225.8,226.38,221.85,222.35,Marubozu,10/10/2012
1425,222.7,228.37,219.14,226.71,Undefined,10/11/2012
1426,226.97,229.45,224.51,225.18,Undefined,10/12/2012
1427,224.8,226.96,223.08,226.45,Doji,10/15/2012
1428,227.04,228.5,222.39,222.88,Undefined,10/16/2012
1429,224.62,225.59,220.21,221.47,Undefined,10/17/2012
1430,222.84,228.37,220.7,227.82,Undefined,10/18/2012
1431,227,227.99,223.4,225.77,Doji,10/19/2012
1432,222.7,225.99,222.52,224.1,Spinning Top,10/22/2012
1433,224,226.79,223.05,223.47,Gravestone Doji,10/23/2012
1434,223.98,225.04,219.5,219.93,Undefined,10/25/2012
1435,217.29,220.45,215.68,216.77,Doji,10/29/2012
1436,216.9,219.98,206.55,207.43,Undefined,10/30/2012
1437,207.2,211.46,205.76,211.02,Undefined,10/31/2012
1438,211.2,212.46,209.85,211.55,Doji,11/1/2012
1439,214,215.9,212.51,215.24,Doji,11/2/2012
1440,214.29,215.38,212.82,214.48,Doji,11/5/2012
1441,213.1,217.75,213.1,217.32,Marubozu,11/6/2012
1442,216.84,222.97,216.45,221.7,Undefined,11/7/2012
1443,218.9,226.69,218.23,224.23,Undefined,11/8/2012
1444,223.66,226.93,214.8,215.51,Undefined,11/9/2012
1445,216.51,219.49,212.4,219.03,Undefined,11/12/2012
1446,215.2,218.2,213.84,215.37,Doji,11/15/2012
1447,215.37,216.99,210.11,210.85,Undefined,11/16/2012
1448,212.4,212.4,208.44,209.39,Undefined,11/19/2012
1449,211,211.88,205.3,206.65,Undefined,11/20/2012
1450,207.1,207.44,204.1,206.1,Undefined,11/21/2012
1451,206.76,211.46,206.76,209.85,Undefined,11/22/2012
1452,211,211.15,207.53,208.95,Undefined,11/23/2012
1453,209.65,210.96,208,209.19,Doji,11/26/2012
1454,210.17,212.3,209.5,211.51,Doji,11/27/2012
1455,212.82,214.2,210.57,213.18,Doji,11/29/2012
1456,214.9,218.7,214.56,217.03,Undefined,11/30/2012
1457,218,221,217.35,220.4,Undefined,12/3/2012
1458,220.8,224.92,220.24,223.96,Undefined,12/4/2012
1459,224.8,228.3,224.52,227.18,Undefined,12/5/2012
1460,228.1,231.79,224,230.72,Undefined,12/6/2012
1461,231.64,233.96,230.01,231.62,Doji,12/7/2012
1462,232.24,232.68,230.11,232.02,Doji,12/10/2012
1463,232.97,233.85,228.27,230.88,Spinning Top,12/11/2012
1464,231,231.79,228.64,229.49,Spinning Top,12/12/2012
1465,230.25,232.5,225.51,226.26,Undefined,12/13/2012
1466,226.62,232.7,225.38,232.02,Undefined,12/14/2012
1467,231.88,234.9,231.2,234.43,Marubozu,12/17/2012
1468,235,238.2,227.9,237.27,Undefined,12/18/2012
1469,238.5,240.82,236.27,237.23,Spinning Top,12/19/2012
1470,236.85,239.88,234.26,238.13,Spinning Top,12/20/2012
1471,235.51,237.66,232.75,233.45,Undefined,12/21/2012
1472,234,235.9,232.5,233.13,Undefined,12/24/2012
1473,233.67,238,232.3,237.09,Undefined,12/26/2012
1474,237.09,239.75,236.27,238.84,Undefined,12/27/2012
1475,239.4,239.74,236.91,237.95,Doji,12/28/2012
1476,237,239.67,236.87,238.55,Undefined,12/31/2012
1477,240.49,243.4,239.76,242.65,Undefined,1/1/2013
1478,245,246.4,243.82,245.05,Dragonfly Doji,1/2/2013
1479,246,248.24,243.62,247.16,Undefined,1/3/2013
1480,246,249.29,245.07,248.67,Spinning Top,1/4/2013
1481,249,249.9,246.18,246.76,Doji,1/7/2013
1482,246.8,250,246.3,249.34,Undefined,1/8/2013
1483,249.4,254,249.4,252.28,Spinning Top,1/9/2013
1484,253.99,255.17,252.25,253.91,Doji,1/10/2013
1485,254.9,255,248.32,249.1,Undefined,1/11/2013
1486,249.1,251.99,247.52,249.98,Spinning Top,1/14/2013
1487,250.5,251.74,247.02,248.99,Doji,1/15/2013
1488,248,249.35,242.4,243.24,Undefined,1/16/2013
1489,242.55,248.24,242.3,246.99,Undefined,1/17/2013
1490,248.5,251.76,247.81,249.21,Doji,1/18/2013
1491,249.5,251.14,249.01,249.95,Spinning Top,1/21/2013
1492,249,250.9,245.44,246.45,Doji,1/22/2013
1493,247.1,249.21,245.21,248.04,Doji,1/23/2013
1494,248,248.43,244.05,245.91,Doji,1/24/2013
1495,245.97,252.48,244.8,251.37,Undefined,1/25/2013
1496,252.5,253.38,248.3,249.15,Undefined,1/28/2013
1497,249.05,253.5,245.51,246.24,Undefined,1/29/2013
1498,247.7,248.7,242.66,243.61,Undefined,1/30/2013
1499,243.6,245.66,241.62,243.8,Spinning Top,1/31/2013
1500,243.1,245.21,240.1,241.24,Spinning Top,2/1/2013
1501,241.75,242.93,234.5,235.26,Marubozu,2/4/2013
1502,235,238.06,232.81,237.15,Undefined,2/5/2013
1503,238.5,238.79,234.2,234.87,Undefined,2/6/2013
1504,233.4,236.4,232.01,232.66,Gravestone Doji,2/7/2013
1505,232,234.29,227.61,228.62,Undefined,2/8/2013
1506,228.99,231.19,227.74,229.43,Doji,2/11/2013
1507,230.1,230.76,227.88,229.64,Spinning Top,2/12/2013
1508,230.2,232.32,224.25,225.47,Undefined,2/13/2013
1509,225,226.9,217.5,221.57,Undefined,2/14/2013
1510,220.7,224.77,220.51,223.35,Spinning Top,2/15/2013
1511,223.5,226.88,223.5,226.27,Marubozu,2/18/2013
1512,226.88,228,223.7,227.35,Doji,2/19/2013
1513,228.5,228.71,224.66,225.21,Undefined,2/20/2013
1514,223.94,224.29,220.01,221.05,Undefined,2/21/2013
1515,221.1,222.54,219.01,219.6,Doji,2/22/2013
1516,221,223.9,220.1,222.09,Doji,2/25/2013
1517,220.8,221.6,218.87,219.84,Doji,2/26/2013
1518,221.24,223.26,219.7,221.34,Doji,2/27/2013
1519,223.4,223.67,205.1,208.09,Undefined,2/28/2013
1520,208.7,210.9,206.6,208.76,Doji,3/1/2013
1521,208.74,210.86,207.65,209.95,Doji,3/4/2013
1522,211.2,213.9,208.14,212.85,Undefined,3/5/2013
1523,214.1,217.49,213.65,216.86,Undefined,3/6/2013
1524,216.23,217.2,214.51,216.62,Doji,3/7/2013
1525,217.73,221.9,217.61,220.95,Undefined,3/8/2013
1526,220.94,222.1,219.37,220.47,Doji,3/11/2013
1527,220.7,222.8,218.31,220.68,Doji,3/12/2013
1528,219.7,221.8,217.12,217.93,Doji,3/13/2013
1529,217.9,226.15,216.52,225.51,Undefined,3/14/2013
1530,226.4,227.38,223.75,226.2,Doji,3/15/2013
1531,223.77,225.92,223.34,224.98,Spinning Top,3/18/2013
1532,226.6,226.97,217.01,220.35,Undefined,3/19/2013
1533,219.95,220.96,211.03,212.04,Undefined,3/20/2013
1534,212.6,215.9,208.02,211.95,Spinning Top,3/21/2013
1535,212.32,213,207.6,208.4,Undefined,3/22/2013
1536,212.49,212.51,205.29,205.82,Marubozu,3/25/2013
1537,205,206.79,202.71,205.03,Doji,3/26/2013
1538,204.88,208,203.1,207.27,Undefined,3/28/2013
1539,208.5,209.79,206.65,209.06,Doji,4/1/2013
1540,208.22,214.8,207.57,214.04,Undefined,4/2/2013
1541,213.63,215.7,209.06,210.46,Undefined,4/3/2013
1542,209.04,209.7,205.74,206.76,Undefined,4/4/2013
1543,206.76,208.4,204.2,205.67,Spinning Top,4/5/2013
1544,205.74,207.14,202.87,203.37,Undefined,4/8/2013
1545,204.52,206.6,198,198.82,Undefined,4/9/2013
1546,199.9,202.87,197.61,202.32,Marubozu,4/10/2013
1547,203.48,205,200.8,204.24,Undefined,4/11/2013
1548,204,209.7,202,208.18,Undefined,4/12/2013
1549,206.3,215.84,206.26,214.63,Undefined,4/15/2013
1550,214.8,219.4,214,218.31,Undefined,4/16/2013
1551,219.5,226.99,219.5,224.51,Undefined,4/17/2013
1552,225.34,231.26,223.5,229.96,Undefined,4/18/2013
1553,230.64,236,230.64,232.71,Doji,4/22/2013
1554,234,234.33,226.6,228.75,Undefined,4/23/2013
1555,230.9,234.3,229.4,233.46,Undefined,4/25/2013
1556,232.5,233.46,227.71,228.79,Undefined,4/26/2013
1557,230.2,230.95,226.21,227.35,Undefined,4/29/2013
1558,228.2,229.25,222.54,226.43,Doji,4/30/2013
1559,227.5,232.68,226.51,229.95,Undefined,5/2/2013
1560,228.5,229.34,220.6,221.38,Undefined,5/3/2013
1561,220.55,223.26,218.3,222.61,Spinning Top,5/6/2013
1562,222,226.4,221.85,225.68,Undefined,5/7/2013
1563,226,227.3,223.15,225.47,Doji,5/8/2013
1564,226,232.68,224.4,229.1,Undefined,5/9/2013
1565,228.99,232.3,228.38,229.36,Doji,5/10/2013
1566,230.5,231.88,226.81,227.77,Undefined,5/13/2013
1567,227.32,231.86,226.64,229.3,Undefined,5/14/2013
1568,231.01,239.28,230.52,238.27,Undefined,5/15/2013
1569,237.53,243.91,237.2,241.93,Undefined,5/16/2013
1570,242.04,243.48,238.8,242.49,Spinning Top,5/17/2013
1571,243,247.2,240.25,241.18,Undefined,5/20/2013
1572,242,242.9,235.39,236.07,Marubozu,5/21/2013
1573,238,240.22,234.55,236.3,Spinning Top,5/22/2013
1574,235.5,235.5,215.3,217.76,Undefined,5/23/2013
1575,219.2,219.8,212.74,215.12,Undefined,5/24/2013
1576,215.4,218.33,214.68,216.21,Doji,5/27/2013
1577,213.54,216.18,212.25,212.98,Gravestone Doji,5/28/2013
1578,213.51,213.93,209.8,210.63,Undefined,5/29/2013
1579,210,211.99,207.9,208.85,Doji,5/30/2013
1580,208.19,208.9,204.21,204.68,Undefined,5/31/2013
1581,204.81,208.2,204.01,206.99,Undefined,6/3/2013
1582,207,208.4,202.1,202.82,Undefined,6/4/2013
1583,202.6,204.44,201.2,203.18,Undefined,6/5/2013
1584,202.32,206.7,200.65,204.88,Undefined,6/6/2013
1585,203.5,207.5,201.5,202.41,Undefined,6/7/2013
1586,204,204.7,200.11,201.15,Undefined,6/10/2013
1587,200.5,202.6,198.2,199.75,Spinning Top,6/11/2013
1588,202.9,202.9,197.07,200.6,Undefined,6/12/2013
1589,198.99,203.58,198.52,201.88,Marubozu,6/13/2013
1590,203.6,205.9,203.1,204.59,Undefined,6/14/2013
1591,205.26,207.4,199.22,206.58,Undefined,6/17/2013
1592,206.3,207.5,203.73,204.36,Doji,6/18/2013
1593,204.4,205.21,202.87,204.58,Doji,6/19/2013
1594,200.9,201.98,198.74,199.76,Spinning Top,6/20/2013
1595,199.4,200.88,196.63,198.91,Doji,6/21/2013
1596,198.3,198.71,193,194.85,Undefined,6/24/2013
1597,194.8,194.95,190.13,190.78,Undefined,6/25/2013
1598,191.4,192.57,189.21,190.01,Doji,6/26/2013
1599,192.15,193,190.1,191.25,Doji,6/27/2013
1600,193.8,195.74,193,195.38,Undefined,6/28/2013
1601,196.3,202.1,195.5,201.56,Marubozu,7/1/2013
1602,201.12,202.9,198.23,198.99,Spinning Top,7/2/2013
1603,197.6,197.6,189.28,189.88,Undefined,7/3/2013
1604,190.2,192.35,187.26,189.99,Doji,7/4/2013
1605,192.11,192.77,188.82,189.45,Undefined,7/5/2013
1606,187.9,188.19,185.01,187.32,Undefined,7/8/2013
1607,188.7,191.25,188.06,189.46,Spinning Top,7/9/2013
1608,190.71,192.38,186.54,187.63,Undefined,7/10/2013
1609,191.1,192.8,190,191.13,Doji,7/11/2013
1610,191.6,191.99,188.13,189.34,Undefined,7/12/2013
1611,189.17,191.71,186.8,191.23,Doji,7/15/2013
1612,186,186,179.75,182.76,Undefined,7/16/2013
1613,183.6,183.9,179.01,180.67,Undefined,7/17/2013
1614,181.3,183.09,179.1,182.43,Undefined,7/18/2013
1615,182.9,182.9,179.87,181.13,Doji,7/19/2013
1616,180.7,183.48,180.6,182.47,Undefined,7/22/2013
1617,183.8,186.98,183.27,186.1,Doji,7/23/2013
1618,182,182.7,178.63,180.13,Doji,7/24/2013
1619,179.4,181.6,178.91,179.82,Doji,7/25/2013
1620,181.1,182.32,175.17,176.52,Undefined,7/26/2013
1621,176.73,177,173.29,174.01,Undefined,7/29/2013
1622,174.43,177.4,171.84,172.33,Undefined,7/30/2013
1623,171.78,171.98,169,170.84,Dragonfly Doji,7/31/2013
1624,171.79,172.3,166.5,168.32,Undefined,8/1/2013
1625,168.8,170.9,166.5,168.06,Spinning Top,8/2/2013
1626,168.8,169.4,165.56,168.23,Spinning Top,8/5/2013
1627,166.5,167.64,163.3,164.14,Undefined,8/6/2013
1628,164.5,172.9,163.6,171.61,Undefined,8/7/2013
1629,170.82,171.8,165,166.41,Undefined,8/8/2013
1630,166.41,166.97,157.5,160.54,Undefined,8/12/2013
1631,159.47,162.7,157.5,161.99,Undefined,8/13/2013
1632,162.4,164.34,160.8,162.44,Doji,8/14/2013
1633,161.09,161.4,155.3,157.06,Undefined,8/16/2013
1634,156.8,156.8,152.1,153.05,Undefined,8/19/2013
1635,150,156.16,148.86,155.4,Undefined,8/20/2013
1636,164,165.09,152.3,154.8,Undefined,8/21/2013
1637,153.27,157.19,151.23,156.48,Undefined,8/22/2013
1638,156.65,158.68,154.21,155.91,Spinning Top,8/23/2013
1639,157.11,158.49,154.51,155.73,Spinning Top,8/26/2013
1640,154.2,154.23,150.15,152,Undefined,8/27/2013
1641,150,151.2,145.27,149.79,Doji,8/28/2013
1642,151.3,152.46,147.25,148.78,Undefined,8/29/2013
1643,148.64,152.6,147.03,151.9,Undefined,8/30/2013
1644,152,154,151.04,151.63,Gravestone Doji,9/2/2013
1645,152.49,153.46,146.11,147.57,Undefined,9/3/2013
1646,147.6,151.15,145.57,149.42,Undefined,9/4/2013
1647,153.6,164.45,153.34,163.82,Undefined,9/5/2013
1648,163.8,164.8,159.69,163.46,Doji,9/6/2013
1649,166.01,169.51,162.1,163.35,Undefined,9/10/2013
1650,162.29,169.77,160.23,169.01,Undefined,9/11/2013
1651,170,170.77,164.6,165.84,Undefined,9/12/2013
1652,163.8,168.6,163.1,166.11,Undefined,9/13/2013
1653,169.7,170.5,163.53,164.63,Undefined,9/16/2013
1654,165.2,166,162.72,163.37,Undefined,9/17/2013
1655,164.5,167.82,163.69,167.37,Undefined,9/18/2013
1656,174.4,181.8,174.32,180.77,Marubozu,9/19/2013
1657,181.38,184.45,169.24,174.76,Undefined,9/20/2013
1658,170.91,171.4,164.34,165.46,Undefined,9/23/2013
1659,162,165.41,159.63,164.49,Undefined,9/24/2013
1660,164.02,170.22,164.02,169.26,Marubozu,9/25/2013
1661,168.52,169.76,166.43,167.61,Spinning Top,9/26/2013
1662,168.05,168.86,162.74,164.07,Undefined,9/27/2013
1663,161.38,162.8,159.66,161.49,Doji,9/30/2013
1664,162.24,164.84,161.4,164.34,Undefined,10/1/2013
1665,164.3,166.5,162.52,166.02,Undefined,10/3/2013
1666,165,167.8,163,165.07,Doji,10/4/2013
1667,164.13,164.5,162.01,163.3,Undefined,10/7/2013
1668,167.52,167.95,159.75,160.76,Undefined,10/8/2013
1669,159.09,161.78,157.38,160.9,Undefined,10/9/2013
1670,161.02,163.96,160.8,163.29,Doji,10/10/2013
1671,165,167.19,163.1,165.28,Doji,10/11/2013
1672,164.63,166.9,164.37,165.72,Undefined,10/14/2013
1673,166.4,169.35,161.11,162.28,Undefined,10/15/2013
1674,162.57,163.48,160,162.13,Doji,10/17/2013
1675,162.9,167.19,162.7,166.46,Undefined,10/18/2013
1676,166.71,169.5,166.2,167.15,Doji,10/21/2013
1677,167,169.19,166,167.52,Doji,10/22/2013
1678,169.2,173.49,168.5,171.65,Undefined,10/23/2013
1679,171.8,174.49,170.76,171.83,Doji,10/24/2013
1680,171.5,173.97,170,172.1,Doji,10/25/2013
1681,172.5,173.89,167.14,167.54,Undefined,10/28/2013
1682,167.1,174.5,164.56,174.04,Undefined,10/29/2013
1683,174.8,175.85,171.48,172.1,Undefined,10/30/2013
1684,171.79,180.34,170.57,179.68,Marubozu,10/31/2013
1685,179.3,189,178.93,187.9,Undefined,11/1/2013
1686,187.23,190.79,184.02,187.6,Doji,11/5/2013
1687,186.2,188.54,180.4,180.96,Undefined,11/6/2013
1688,181.08,182.8,174.7,175.26,Undefined,11/7/2013
1689,174.9,176.8,173,174.43,Doji,11/8/2013
1690,172.97,175.29,169.52,170.43,Undefined,11/11/2013
1691,170.49,171.7,166.9,167.29,Undefined,11/12/2013
1692,165.81,173.73,165.26,169.71,Undefined,11/13/2013
1693,172.3,174.09,170.57,172.31,Doji,11/14/2013
1694,174.54,177,173.21,176.76,Undefined,11/18/2013
1695,176.4,183,176.3,182.34,Undefined,11/19/2013
1696,181.9,183.47,178.2,179.57,Undefined,11/20/2013
1697,178.24,178.86,175.5,176.29,Undefined,11/21/2013
1698,176.76,178.09,173.5,173.79,Undefined,11/22/2013
1699,174.15,181.16,174.01,180.66,Marubozu,11/25/2013
1700,180,181.95,178.1,178.52,Doji,11/26/2013
1701,178.6,179.87,175.69,176.37,Undefined,11/27/2013
1702,177.7,179.07,176.07,176.36,Undefined,11/28/2013
1703,176.1,182.7,176.1,181.95,Undefined,11/29/2013
1704,182.7,185.35,181.24,182.21,Spinning Top,12/2/2013
1705,181.49,182.98,180.52,181.35,Doji,12/3/2013
1706,180.7,183.48,179.7,181.74,Undefined,12/4/2013
1707,186,188.26,184.62,185.6,Doji,12/5/2013
1708,185.2,186.71,184.51,185.96,Doji,12/6/2013
1709,191.1,192.4,188.51,189.09,Undefined,12/9/2013
1710,189.48,189.86,183.63,184.33,Undefined,12/10/2013
1711,184,184.29,178.15,179.65,Undefined,12/11/2013
1712,179,179.8,177.15,177.7,Undefined,12/12/2013
1713,175.8,177,174.01,174.36,Doji,12/13/2013
1714,173.01,176.19,172.74,173.21,Gravestone Doji,12/16/2013
1715,175.02,175.5,171.26,171.83,Undefined,12/17/2013
1716,171.5,177.89,171.5,176.34,Undefined,12/18/2013
1717,177.23,177.84,171.25,173.1,Undefined,12/19/2013
1718,172.5,175.8,172.01,175.12,Undefined,12/20/2013
1719,174.5,177.28,174.5,175.85,Doji,12/23/2013
1720,175.91,177.2,175.2,175.93,Doji,12/24/2013
1721,175.3,177.17,174.7,175.35,Doji,12/26/2013
1722,175.5,178.14,175.5,177.01,Undefined,12/27/2013
1723,178.08,178.87,175.51,176.46,Undefined,12/30/2013
1724,175.95,177.3,174.97,176.65,Undefined,12/31/2013
1725,177.2,177.49,176.13,176.51,Undefined,1/1/2014
1726,176.59,180.6,173.22,174.26,Undefined,1/2/2014
1727,172.7,173.6,171.1,171.96,Doji,1/3/2014
1728,172.19,172.4,168.2,168.82,Marubozu,1/6/2014
1729,169.29,170.2,165.5,166.14,Undefined,1/7/2014
1730,166.43,167.79,165.1,165.71,Undefined,1/8/2014
1731,165.3,166.27,163,163.98,Undefined,1/9/2014
1732,163.96,165.6,160,160.82,Undefined,1/10/2014
1733,161.01,164.51,161.01,164.13,Undefined,1/13/2014
1734,163.5,164.9,162.34,162.75,Undefined,1/14/2014
1735,163.2,165.8,163.2,164.07,Undefined,1/15/2014
1736,164.41,165.18,163.24,163.62,Undefined,1/16/2014
1737,163.46,164.45,161.7,162.15,Doji,1/17/2014
1738,162.15,164.59,161.66,164.18,Undefined,1/20/2014
1739,165.39,167.27,164.62,165.95,Undefined,1/21/2014
1740,165.4,165.79,163.52,164.68,Undefined,1/22/2014
1741,163.9,166.3,163.62,165.83,Undefined,1/23/2014
1742,164.9,166.49,161.8,162.12,Undefined,1/24/2014
1743,159.79,160.4,158.3,159.45,Spinning Top,1/27/2014
1744,160.3,162.8,157.82,159.63,Spinning Top,1/28/2014
1745,161.3,162.18,157,157.37,Undefined,1/29/2014
1746,155.5,155.8,151.01,151.66,Undefined,1/30/2014
1747,153.05,153.9,151.3,152.38,Spinning Top,1/31/2014
1748,152.5,152.9,148.5,148.84,Undefined,2/3/2014
1749,147.4,152.2,146.68,151.54,Undefined,2/4/2014
1750,151.89,152.99,150.11,152.17,Doji,2/5/2014
1751,152.21,153.79,149.35,150.49,Undefined,2/6/2014
1752,152.01,153.47,150.35,152.76,Doji,2/7/2014
1753,153.04,153.29,150.73,151.41,Undefined,2/10/2014
1754,151.49,152.75,151.45,151.97,Undefined,2/11/2014
1755,152.71,154,151.8,153.25,Spinning Top,2/12/2014
1756,153.3,153.58,149.6,150.05,Undefined,2/13/2014
1757,150.23,151.48,145.51,147.51,Undefined,2/14/2014
1758,147,148.49,146.32,147.36,Doji,2/17/2014
1759,147.7,150.98,147.11,150.1,Undefined,2/18/2014
1760,149.99,151.5,149.8,150.8,Undefined,2/19/2014
1761,149.7,150.1,147.63,148.06,Undefined,2/20/2014
1762,148.5,150.5,148.5,150.21,Marubozu,2/21/2014
1763,150.07,151.74,148.92,151.05,Undefined,2/24/2014
1764,151.7,152.1,149.91,150.6,Undefined,2/25/2014
1765,151,153.48,150.53,152.04,Gravestone Doji,2/26/2014
1766,152.92,153.94,151.8,153.32,Spinning Top,2/28/2014
1767,153,155.86,151.51,151.84,Gravestone Doji,3/3/2014
1768,151.8,155.49,151.5,155.04,Undefined,3/4/2014
1769,156,158.2,154,157.66,Undefined,3/5/2014
1770,158.35,158.35,156.2,157.74,Undefined,3/6/2014
1771,158.4,166.45,158.23,164.96,Undefined,3/7/2014
1772,164.4,171.1,164,169.21,Marubozu,3/10/2014
1773,169,172.21,166.6,167.48,Spinning Top,3/11/2014
1774,165.93,167.4,163.75,164.51,Doji,3/12/2014
1775,165,169.6,164.29,165.21,Doji,3/13/2014
1776,163.6,166.88,163.4,165.41,Undefined,3/14/2014
1777,165.5,170.9,165.5,170.13,Marubozu,3/18/2014
1778,171,171.95,169.65,170.88,Doji,3/19/2014
1779,170.6,170.6,167.25,167.79,Undefined,3/20/2014
1780,169.8,171.18,168.9,170.21,Doji,3/21/2014
1781,171.1,173.99,171.1,172.56,Undefined,3/24/2014
1782,173.28,174.77,172.81,174.34,Doji,3/25/2014
1783,175.41,177.4,174.15,176.75,Undefined,3/26/2014
1784,178,185.38,178,183.7,Undefined,3/27/2014
1785,185.65,191.6,185.65,190.2,Undefined,3/28/2014
1786,191.5,193.88,188.52,191.77,Doji,3/31/2014
1787,192.8,193.35,186.75,189.37,Undefined,4/1/2014
1788,192,194,188.78,193.49,Undefined,4/2/2014
1789,193.4,193.8,188.36,189.62,Undefined,4/3/2014
1790,189.9,191.23,187.01,190.28,Doji,4/4/2014
1791,190.97,192.57,189.84,192.24,Undefined,4/7/2014
1792,193.01,199.2,193.01,198.5,Undefined,4/9/2014
1793,199.5,204,199.02,202.8,Marubozu,4/10/2014
1794,201.5,202.97,198.44,199.41,Spinning Top,4/11/2014
1795,199.5,200.48,194.76,196.4,Undefined,4/15/2014
1796,196.6,199.46,195.01,195.94,Spinning Top,4/16/2014
1797,196.71,202.2,196.27,201.73,Marubozu,4/17/2014
1798,202.2,207.88,202.2,207.21,Undefined,4/21/2014
1799,207.4,207.7,204.02,204.85,Spinning Top,4/22/2014
1800,204.5,207.8,204.09,206.52,Undefined,4/23/2014
1801,206.52,206.52,206.52,206.52,Doji,4/24/2014
1802,206,211.15,204.29,208.52,Spinning Top,4/25/2014
1803,208,211.9,207.15,210.62,Undefined,4/28/2014
1804,211.98,212.49,206,206.58,Marubozu,4/29/2014
1805,206.99,210.78,205.39,207.86,Spinning Top,4/30/2014
1806,209.5,210.48,204.01,204.82,Undefined,5/2/2014
1807,205.45,206.99,203.5,204.46,Doji,5/5/2014
1808,205.98,206.38,204.07,205.22,Undefined,5/6/2014
1809,205.17,208.5,204.4,207.58,Undefined,5/7/2014
1810,208.65,210.4,207.13,209.18,Doji,5/8/2014
1811,208,218.52,208,217.32,Undefined,5/9/2014
1812,218.8,226.48,218.8,224.27,Undefined,5/12/2014
1813,228,232.4,226.04,227.61,Doji,5/13/2014
1814,228.2,231.59,226.73,228.26,Doji,5/14/2014
1815,229,230.3,227.24,227.93,Spinning Top,5/15/2014
1816,235,250.7,230.1,241.72,Undefined,5/16/2014
1817,244.9,259.48,244.9,256.81,Undefined,5/19/2014
1818,261.07,261.5,251.04,252.66,Undefined,5/20/2014
1819,252.8,253,245.2,245.93,Marubozu,5/21/2014
1820,247.5,253.8,247.1,251.16,Undefined,5/22/2014
1821,252,277.7,249.73,275.35,Undefined,5/23/2014
1822,283.4,283.49,262.9,270.19,Undefined,5/26/2014
1823,269.72,270,261.67,262.93,Undefined,5/27/2014
1824,263.7,264.59,259.02,261.02,Spinning Top,5/28/2014
1825,260.29,264.26,258,260.14,Doji,5/29/2014
1826,260.3,262,253.1,254.23,Undefined,5/30/2014
1827,254.9,265.17,252.67,264.47,Undefined,6/2/2014
1828,266.61,268.8,262.14,264.52,Spinning Top,6/3/2014
1829,262.23,269.37,262.23,268.27,Undefined,6/4/2014
1830,268.45,272.3,267.1,269.79,Doji,6/5/2014
1831,273.5,275.47,271.54,273.98,Doji,6/6/2014
1832,275.5,276.15,269.71,270.79,Undefined,6/9/2014
1833,271.4,271.84,265.11,266.58,Marubozu,6/10/2014
1834,268.3,273.38,266.4,269.73,Spinning Top,6/11/2014
1835,269.71,271,267.01,270.13,Dragonfly Doji,6/12/2014
1836,270.8,271,258.6,260.79,Undefined,6/13/2014
1837,261.09,261.49,254.71,258.07,Undefined,6/16/2014
1838,256.41,267.23,255.35,265.33,Undefined,6/17/2014
1839,264,268.43,260.67,264.15,Doji,6/18/2014
1840,264.7,266.83,259.54,260.55,Undefined,6/19/2014
1841,260.7,262.38,256.76,258.31,Spinning Top,6/20/2014
1842,258.4,262.45,256.7,260.02,Spinning Top,6/23/2014
1843,260.02,267.38,260.02,266.32,Marubozu,6/24/2014
1844,266.4,270.43,264.72,269.19,Undefined,6/25/2014
1845,270,271.76,263.95,265.26,Undefined,6/26/2014
1846,265.55,266.99,262.8,263.89,Doji,6/27/2014
1847,265,270.7,264.55,268.63,Undefined,6/30/2014
1848,269.9,270.9,267.65,268.02,Doji,7/1/2014
1849,270.01,272.9,269.23,270.23,Doji,7/2/2014
1850,270,272.05,267.73,269.62,Doji,7/3/2014
1851,270.1,271.47,266.01,269.81,Dragonfly Doji,7/4/2014
1852,269.71,271.38,267.5,268.47,Doji,7/7/2014
1853,268.3,269.7,256,257.52,Undefined,7/8/2014
1854,259,261.49,254.55,258.23,Doji,7/9/2014
1855,258.32,265.2,250.5,254.57,Undefined,7/10/2014
1856,253.15,254.37,241.2,242.52,Undefined,7/11/2014
1857,242,244.09,236.64,241.1,Spinning Top,7/14/2014
1858,242.71,252.49,242.71,251.76,Marubozu,7/15/2014
1859,253.8,258.64,253.6,257.36,Undefined,7/16/2014
